CODE_GENDER_M,EXT_SOURCE_3,EXT_SOURCE_2,NAME_EDUCATION_TYPE_Secondary_or_secondary_special,NAME_EDUCATION_TYPE_Higher_education,NAME_CONTRACT_TYPE_Cash_loans,NAME_INCOME_TYPE_Working
0,0.6658549219640212,0.6468734255210871,1,0,1,1
0,0.5937175866150576,0.3841264587625929,0,1,1,0
0,0.5108529061799658,0.4814994249493935,1,0,1,0
0,0.7675231046555077,0.7525295415436674,1,0,0,0
1,0.5531646987710016,0.3133713898530914,0,1,1,0
0,0.6769925032909132,0.5818951185806743,0,1,1,1
0,0.5531646987710016,0.7606875655535992,1,0,1,0
0,0.3825018041447388,0.4785247370706762,1,0,0,1
0,0.5108529061799658,0.5091633744429552,0,1,1,0
0,0.475849908720221,0.6129293040126128,1,0,1,1
0,0.8061492814355136,0.5236776858688126,1,0,1,1
0,0.4382813743111921,0.5628378626456231,1,0,1,1
0,0.7826078370261895,0.5656713289060245,1,0,1,1
0,0.237916079507114,0.7687604167915286,0,1,1,1
0,0.8633633824101478,0.5404340248633271,1,0,1,0
0,0.5388627065779676,0.6498647216489171,0,1,1,1
0,0.5352762504724826,0.7284735036400205,1,0,1,1
1,0.4118485559242397,0.719710319715489,1,0,1,1
0,0.7623356180684377,0.2975996751649389,1,0,1,1
1,0.4956658291397297,0.5678513137798608,1,0,1,0
1,0.5478104658520093,0.382193492154762,0,0,1,0
1,0.5495965024956946,0.5965707509076159,1,0,1,1
0,0.5108529061799658,0.2688560296695552,1,0,0,1
1,0.520897599048938,0.7815222724106163,0,1,1,0
1,0.5673792367572691,0.7107900882540976,1,0,1,1
0,0.8327850252992314,0.4019864016417071,1,0,1,1
0,0.5108529061799658,0.5632306032670022,1,0,0,0
0,0.5656079814115492,0.3581762940108654,1,0,1,1
0,0.6446794549585961,0.2980158100562503,1,0,1,0
1,0.5028782772082183,0.6285623231898969,1,0,1,1
0,0.7490217048463391,0.7204992611193454,1,0,1,1
0,0.6479768603302221,0.7372915895906211,0,1,1,0
1,0.6528965519806539,0.2186296898780736,1,0,1,0
0,0.7062051096536562,0.5872056305053898,1,0,1,1
1,0.6722428897082422,0.7757481967612638,1,0,1,0
1,0.622922000268356,0.5519839402683719,0,1,1,1
1,0.6263042766749393,0.4938191394832742,1,0,1,1
1,0.6127042441012546,0.6277808520529791,1,0,1,1
0,0.5797274227921155,0.6110339792327149,1,0,1,1
1,0.6313545365850379,0.7326787372668013,1,0,1,0
1,0.3062022983135042,0.7626089623519322,0,1,1,0
0,0.7407990879702335,0.5938679524778434,1,0,0,0
1,0.3457848024695955,0.4477331894175948,0,1,1,0
0,0.633031641417419,0.6879571937663106,0,1,1,0
1,0.5762088360175724,0.6015498911133448,1,0,1,0
0,0.3996756156233169,0.6904631371941921,1,0,0,1
1,0.3606125659189888,0.6020005643466794,0,1,0,1
1,0.7062051096536562,0.6255963585876025,1,0,1,1
1,0.6577838002083306,0.411372892901392,1,0,1,1
0,0.5370699579791587,0.7808120235282003,0,1,1,1
0,0.3201633668633456,0.7611768628243879,1,0,1,1
0,0.3791004853998145,0.5862511967487471,0,1,1,1
0,0.6706517530862718,0.6760449667598325,0,1,0,1
1,0.2822484337007223,0.5758286421202005,0,1,1,0
1,0.6127042441012546,0.5971863648451494,1,0,1,1
0,0.6212263380626669,0.4814448310609917,1,0,0,1
0,0.4311917977993083,0.4922832397374174,0,1,1,0
1,0.807273923277881,0.6203420635517257,0,1,0,0
0,0.5108529061799658,0.589774020282627,0,1,1,0
1,0.5673792367572691,0.6748273277461122,1,0,1,1
0,0.4118485559242397,0.6859162162592934,1,0,1,1
0,0.3606125659189888,0.5673253477851441,1,0,1,0
0,0.3927738606031339,0.7615185650528349,0,1,1,1
0,0.5352762504724826,0.4809862600160165,1,0,1,1
0,0.5884877883422673,0.4575554324172441,1,0,1,1
0,0.3572932680336494,0.7085824432084993,0,0,1,1
0,0.7490217048463391,0.3610013498429678,1,0,1,0
1,0.4740512892789932,0.7815334735585863,0,1,1,1
1,0.6058362647264226,0.6420684314862475,1,0,1,0
0,0.6769925032909132,0.7445239951777817,0,1,1,1
0,0.5370699579791587,0.6885624448529188,0,0,1,1
0,0.4992720153045617,0.6687571551230549,0,1,1,1
0,0.6092756673894402,0.216222344395322,1,0,1,1
0,0.511891801533151,0.6388205085774411,1,0,1,0
1,0.3170317785834444,0.6344955215455376,1,0,1,0
0,0.4740512892789932,0.7599623051184294,1,0,1,1
0,0.3360615207658242,0.6853176047097328,1,0,0,1
1,0.2512394458905693,0.5577629956553211,0,1,1,0
0,0.5108529061799658,0.6538694664136058,1,0,1,1
0,0.4632753280912678,0.5783850026794003,0,1,1,1
0,0.4188542886233217,0.6436097941155224,1,0,1,1
0,0.5082869913916046,0.4733541677363916,1,0,1,1
0,0.475849908720221,0.6062471402898594,1,0,1,1
1,0.5937175866150576,0.7495529495169082,0,1,1,1
0,0.3539876078507373,0.7808120235282003,0,0,1,0
1,0.6006575372857061,0.8020958569833916,1,0,1,1
1,0.6832688314232291,0.5507235912662397,1,0,1,0
0,0.4776491548517548,0.7763410856768019,1,0,0,1
1,0.5709165417729987,0.5555665502321508,1,0,0,0
0,0.5108529061799658,0.574973831023235,1,0,1,1
0,0.5867400085415683,0.6336431175683962,0,1,1,1
0,0.7407990879702335,0.6760689121948545,1,0,1,1
0,0.3539876078507373,0.6933765221573932,0,1,1,1
1,0.4241303111942548,0.646573657452256,0,1,1,0
1,0.5108529061799658,0.7957270944903794,1,0,0,1
1,0.6986675550534175,0.6682968016231883,1,0,1,0
0,0.7435593141311444,0.7844095429515531,0,1,1,0
1,0.7517237147741489,0.5520650559170411,1,0,1,1
0,0.4329616670974407,0.5040855636119645,0,1,1,1
0,0.7530673920730478,0.6187184095857123,0,1,1,1
0,0.8277026681625442,0.7264314507380799,1,0,1,1
0,0.7688075728291359,0.4820617674721607,0,1,1,0
1,0.4329616670974407,0.6817842055354274,0,1,1,0
0,0.7366226976503176,0.7784111723922165,1,0,1,1
0,0.4170996682522097,0.5890966464741821,0,0,1,0
0,0.6848276586890367,0.5651716117700561,0,1,1,1
0,0.8245949709919925,0.6974986385431767,0,1,1,0
1,0.5226973172821112,0.7025497272549595,0,1,0,0
0,0.4632753280912678,0.4196202615447459,1,0,1,0
0,0.5108529061799658,0.6176241664844822,0,1,1,1
1,0.7713615919194317,0.6620043013595198,1,0,1,1
0,0.7194907850918436,0.5728937101725355,0,1,1,0
1,0.7380196196295241,0.7153358020141429,1,0,1,0
0,0.7981372313187245,0.7752837492173441,0,1,0,0
1,0.5762088360175724,0.66230759897735,1,0,1,0
0,0.7981372313187245,0.1957631714990756,1,0,1,1
1,0.501075160239048,0.6084634547395561,0,1,1,0
0,0.5108529061799658,0.7067321599285914,1,0,1,0
1,0.5352762504724826,0.5184060669039587,1,0,1,1
0,0.5082869913916046,0.4957870067392618,0,1,1,0
0,0.5334816299804352,0.3393361473448643,1,0,1,0
0,0.6848276586890367,0.5845846922657391,1,0,1,0
0,0.5064842396679806,0.5013959382838299,1,0,1,1
0,0.6512602186973006,0.6038747572165359,1,0,0,1
0,0.7267112092725122,0.4244901981029747,0,1,1,0
0,0.6738300778602003,0.6290268012743367,1,0,1,0
0,0.7062051096536562,0.6924179600078979,0,1,1,1
0,0.6127042441012546,0.7452055366519335,1,0,1,1
0,0.5108529061799658,0.4577399732405663,1,0,1,1
0,0.5495965024956946,0.483334028157909,0,1,1,1
0,0.5046813193144684,0.4689080820784486,1,0,1,1
0,0.8050196619153701,0.2913393952708329,1,0,1,1
0,0.3312508645909018,0.6076817315726109,0,1,1,1
1,0.7958031328748403,0.7601896087464775,1,0,0,1
0,0.3328505641648731,0.5026150357842313,1,0,0,1
0,0.5937175866150576,0.2841643525025325,1,0,1,1
0,0.4507472818545589,0.7289447159146965,0,1,1,0
0,0.5108529061799658,0.5859010749186679,1,0,1,1
1,0.7421816117614419,0.427350776221897,1,0,1,0
0,0.6528965519806539,0.5179965930932007,1,0,1,0
1,0.5531646987710016,0.7074930101051108,1,0,1,1
1,0.445396241560834,0.596544435827334,1,0,1,0
1,0.4188542886233217,0.6727268805404691,1,0,1,1
0,0.5919766183185521,0.4883157883021953,1,0,1,0
0,0.2512394458905693,0.6180423914177402,0,1,1,0
0,0.7106743858828587,0.6107792812482001,1,0,1,1
1,0.4543210601605785,0.7658712736016823,0,1,1,0
1,0.7062051096536562,0.6391484001851713,1,0,1,1
0,0.158554899794863,0.6545521333764439,0,1,1,0
1,0.6690566947824041,0.5345412926434252,1,0,1,1
1,0.3927738606031339,0.7474906992204654,1,0,1,1
0,0.5316861425197883,0.4883431078881396,1,0,1,0
0,0.7946285827840042,0.6694543386664703,1,0,1,1
0,0.3723336657058204,0.4658270091697039,0,1,1,0
1,0.7076993447402619,0.7121502489044207,0,1,1,1
0,0.5549467685334323,0.7355130224202631,1,0,1,1
0,0.6528965519806539,0.266425739746496,1,0,1,1
1,0.5262949398096192,0.3772182052230685,1,0,1,0
0,0.5352762504724826,0.6959599921682502,1,0,1,1
0,0.7662336700704004,0.4646518675412491,1,0,1,1
0,0.25533177083329,0.6751679302738727,0,1,1,1
0,0.5884877883422673,0.6513410808161394,1,0,1,1
0,0.746300213050371,0.7305662343216087,0,1,1,0
0,0.7062051096536562,0.7036817783695322,0,1,1,1
1,0.470456116119975,0.6518772210213397,0,1,1,1
0,0.4507472818545589,0.6082967336657287,0,1,1,0
0,0.5549467685334323,0.696288421494616,1,0,1,1
1,0.6212263380626669,0.4466411975316626,0,1,1,1
0,0.4048783643353997,0.7137211058383973,1,0,1,1
1,0.4083588531230431,0.7147833193436623,1,0,1,0
0,0.5108529061799658,0.6722452502587152,0,1,1,0
0,0.722392890081304,0.6836410547104761,1,0,1,1
1,0.646329897706246,0.4846665840056391,1,0,0,1
0,0.3490552510751822,0.40607766659522,0,1,0,0
0,0.7407990879702335,0.5725191192841944,0,1,1,0
0,0.5709165417729987,0.4555696525118093,0,1,0,0
0,0.3170317785834444,0.588164706186741,1,0,1,1
0,0.7062051096536562,0.6991938632005016,0,1,1,0
0,0.6479768603302221,0.6384722974148139,0,1,1,1
1,0.7001838506835805,0.3238146737822662,0,1,1,1
0,0.520897599048938,0.6295420416749261,0,1,1,0
0,0.6512602186973006,0.7226212842417244,0,1,1,0
1,0.722392890081304,0.6419578622146448,1,0,1,1
0,0.520897599048938,0.6867353578320925,1,0,1,1
1,0.5867400085415683,0.6554761805500368,1,0,0,1
1,0.511891801533151,0.6876190998860202,1,0,1,0
0,0.6610235391308081,0.6868059190736177,1,0,0,1
0,0.4241303111942548,0.6017542875610146,1,0,1,1
0,0.7281412993111438,0.6497701762842617,1,0,1,0
0,0.5108529061799658,0.4761024372832205,1,0,1,1
0,0.5154953751603267,0.7369737966520071,0,1,1,0
1,0.3996756156233169,0.6911544066350059,0,1,0,1
1,0.7352209993926424,0.6220195840129312,1,0,1,1
1,0.5513812618027899,0.6060748656243555,1,0,1,1
0,0.3139166772114369,0.7398502744954485,1,0,1,1
1,0.6956219298394389,0.7147342776768095,0,1,1,1
1,0.5726825047161584,0.6421689358914001,1,0,1,0
0,0.7992967832109371,0.6894808189843692,0,1,1,0
1,0.6785676886853644,0.4528916423825785,0,1,0,1
1,0.5172965813614878,0.4466195790923816,1,0,1,0
0,0.3344541255096772,0.7501436128312723,1,0,1,1
0,0.6109913280868294,0.6053071404015828,1,0,0,1
0,0.5762088360175724,0.7300838696339348,0,1,0,1
0,0.622922000268356,0.5915082315210752,1,0,1,1
1,0.746300213050371,0.5242231210012448,1,0,1,1
0,0.6109913280868294,0.6790357387735767,1,0,1,1
1,0.5797274227921155,0.6746353575296611,1,0,1,0
1,0.2340151665320674,0.6955711697481629,0,1,1,1
1,0.6940926425266661,0.7451889279329603,1,0,1,0
0,0.5108529061799658,0.6679185864076918,0,1,1,0
1,0.5046813193144684,0.4680205231467527,0,1,1,0
1,0.3706496323299817,0.6845861806067952,1,0,1,0
0,0.6769925032909132,0.673342836493219,0,1,1,1
1,0.3910549766342248,0.7734651157659522,0,0,1,0
0,0.7394117535524816,0.5508588533337789,1,0,1,1
1,0.5108529061799658,0.6321799078267076,0,0,1,0
0,0.2851799046358216,0.6811053895395542,1,0,0,0
0,0.5136937663039473,0.7213615691557099,0,1,1,1
1,0.4974688893052743,0.6331912067986579,1,0,1,1
0,0.4812493411434029,0.5914553926460933,1,0,1,1
0,0.5620604831738043,0.5463263124043237,1,0,1,1
1,0.5531646987710016,0.6660145385820625,1,0,1,1
0,0.3139166772114369,0.4943602864713526,0,1,1,1
1,0.4311917977993083,0.6306378577675626,0,1,1,0
1,0.6178261467332483,0.5795950151900604,1,0,1,1
1,0.8027454758994178,0.7824654485795093,1,0,1,1
1,0.5388627065779676,0.6243457685067266,1,0,1,1
1,0.5919766183185521,0.6675061820534712,1,0,1,1
0,0.6785676886853644,0.3952817440991865,1,0,1,1
1,0.7352209993926424,0.3349233956464908,0,1,1,0
0,0.5638350489514956,0.3905871830179756,0,1,1,1
1,0.7136313997323308,0.3427417582447735,1,0,1,0
0,0.7295666907060153,0.6611132070368662,1,0,1,1
1,0.6212263380626669,0.4129623506083039,1,0,1,1
1,0.8050196619153701,0.687224404511676,1,0,1,1
0,0.722392890081304,0.600191593831097,1,0,1,1
0,0.7738956942145427,0.6215876169398672,1,0,1,1
0,0.5937175866150576,0.564053486807394,1,0,1,1
1,0.3791004853998145,0.7513997691594004,0,1,1,0
0,0.8106180215523969,0.6067116280462457,1,0,1,0
0,0.4776491548517548,0.5916561691175296,0,1,1,1
1,0.6971469077844458,0.4200357160832313,1,0,1,0
0,0.746300213050371,0.6511374456490022,1,0,1,0
0,0.5108529061799658,0.7241047114271979,1,0,0,1
1,0.5832379256761245,0.4746245065723085,0,0,1,1
0,0.8224987619370829,0.3572819736123357,1,0,1,0
0,0.6658549219640212,0.7760067728027321,0,1,1,0
1,0.5108529061799658,0.6236531291997888,1,0,1,0
0,0.6430255641096323,0.7578296901916309,0,1,1,1
0,0.6610235391308081,0.6609417114977681,0,1,0,0
0,0.4048783643353997,0.5680874120984769,1,0,1,1
0,0.7136313997323308,0.3852600354076777,1,0,1,1
1,0.4848514754962666,0.5799146831470896,0,0,0,1
0,0.7826078370261895,0.3737978563219818,1,0,1,1
0,0.5585066276769286,0.7443118084733518,1,0,1,1
0,0.6658549219640212,0.7411948583445989,0,1,1,0
0,0.7570690154522959,0.7463829336563341,0,1,1,0
0,0.7001838506835805,0.701699054554286,1,0,1,1
1,0.5531646987710016,0.5602858429097418,1,0,1,1
0,0.3344541255096772,0.5368691877758791,0,1,1,0
0,0.7610263695502636,0.6925716280966457,1,0,1,0
0,0.7583930617144343,0.6901405645902217,1,0,1,1
0,0.8027454758994178,0.5759461432935643,1,0,1,1
0,0.7801436381572275,0.3167075558482534,1,0,1,0
0,0.4722533429586386,0.6435947462631397,0,1,1,0
0,0.6706517530862718,0.5775582406396389,1,0,1,1
0,0.4578995512067301,0.7342476593703394,0,1,1,1
0,0.5989262182569273,0.6172470983688919,1,0,1,0
1,0.7597121819739279,0.6808773626671605,1,0,1,1
1,0.3910549766342248,0.6149403159438146,0,1,1,1
0,0.3360615207658242,0.6779529065167856,1,0,1,0
1,0.3457848024695955,0.6979828819094658,1,0,1,1
1,0.8435435389318647,0.6118288701165104,0,1,1,0
1,0.5849900404894085,0.6525815608465481,0,1,1,0
0,0.6144143775673561,0.2152714459597466,1,0,0,1
0,0.2735646775174348,0.6353268181202347,0,1,1,0
0,0.5108529061799658,0.4526044846358985,0,1,1,1
0,0.5108529061799658,0.6168905617299745,1,0,1,1
0,0.4400578303966329,0.4410705585564964,0,1,1,0
1,0.5108529061799658,0.2536033612085591,0,1,1,0
0,0.6512602186973006,0.6121767726115808,1,0,1,1
0,0.3123653692278984,0.6136709280457912,0,1,1,1
0,0.2650494299443805,0.6267787755693955,0,1,1,1
0,0.6212263380626669,0.6489137572313375,1,0,1,1
1,0.5478104658520093,0.5459523087487694,0,1,0,1
0,0.3825018041447388,0.6748993014451602,0,1,1,1
0,0.6690566947824041,0.745134944676228,1,0,1,1
0,0.5108529061799658,0.2416677644786957,1,0,0,1
0,0.4740512892789932,0.6974986385431767,0,1,1,1
0,0.5046813193144684,0.7308846408817281,1,0,1,0
0,0.6986675550534175,0.3412212127400568,1,0,0,0
0,0.5136937663039473,0.713274091466333,1,0,1,1
1,0.524496446363472,0.6333740304289113,1,0,1,1
0,0.4614823912998385,0.7043060746552384,0,0,1,0
1,0.3108182544189319,0.6196104616937121,0,1,1,0
1,0.7366226976503176,0.7258008693660281,0,1,1,0
0,0.4400578303966329,0.6844870139394195,0,1,1,0
0,0.7366226976503176,0.4440916365754488,1,0,1,1
1,0.7850520263728172,0.6833004371603564,1,0,1,0
1,0.5424451438613613,0.4667303857974205,0,1,1,0
0,0.5108529061799658,0.7221344936660461,1,0,1,1
0,0.7544061731797895,0.435267437636618,1,0,1,1
0,0.4740512892789932,0.757126683402003,0,1,1,1
0,0.3217352821966848,0.6135620511652249,1,0,1,1
1,0.5108529061799658,0.6266508811821695,1,0,1,0
1,0.6296742509538716,0.4529945933712792,1,0,0,1
0,0.6910212267577837,0.4804949694612274,1,0,1,1
1,0.7121551551910698,0.7323230983458381,1,0,1,0
0,0.4650692149562261,0.6508890353866889,1,0,1,1
0,0.6144143775673561,0.7749368724977785,1,0,0,1
1,0.5108529061799658,0.5981538899891007,1,0,1,1
0,0.5726825047161584,0.6363496232970315,1,0,1,0
1,0.2392262794694045,0.7159410092822314,1,0,1,0
0,0.6706517530862718,0.4542791066384357,1,0,1,1
0,0.6545292802242897,0.6688976198330298,0,1,0,1
0,0.8038850611746273,0.7502009888511035,1,0,0,0
1,0.3474182272002641,0.531634763263073,0,1,1,0
0,0.3556387169923543,0.6481212136153349,0,1,1,1
1,0.5424451438613613,0.6499791555482656,0,1,1,1
0,0.3689687382528466,0.5406621244269372,1,0,1,0
0,0.5108529061799658,0.3790488009362253,1,0,1,0
0,0.4489622731076524,0.5853173457543265,1,0,1,0
0,0.6940926425266661,0.5661118290298055,0,1,1,1
0,0.326475210066026,0.5887843055547675,1,0,1,0
1,0.6754132910917112,0.5653596929589289,1,0,1,1
1,0.5531646987710016,0.5173741467878459,0,0,1,1
0,0.501075160239048,0.6857183185446323,1,0,1,1
0,0.3572932680336494,0.7675570439708781,1,0,1,1
1,0.6178261467332483,0.6167923628723573,1,0,1,0
1,0.4776491548517548,0.6062836800061693,1,0,1,1
1,0.7435593141311444,0.3585684988353451,1,0,1,1
1,0.5797274227921155,0.6470981757784536,1,0,1,1
1,0.5108529061799658,0.6191825833131086,1,0,1,1
0,0.2608559142068693,0.6664716178942968,0,1,1,1
1,0.7992967832109371,0.6711940391762867,0,1,1,1
0,0.6738300778602003,0.7614828212542532,1,0,1,0
1,0.5884877883422673,0.5755134830462117,0,1,1,0
0,0.7503751495159068,0.7443700673226142,0,0,1,0
0,0.6848276586890367,0.6595191261945106,1,0,0,1
0,0.6075573001388961,0.5628055790835571,0,1,1,0
0,0.41534714488434,0.5213316873937168,0,1,1,1
0,0.7826078370261895,0.6374217380053052,1,0,0,1
1,0.4206109640437848,0.5082124220934114,0,1,1,1
0,0.6610235391308081,0.6521203430922087,0,1,0,1
1,0.5352762504724826,0.6476423010507959,1,0,1,1
1,0.7623356180684377,0.1957631714990756,0,1,1,0
0,0.6690566947824041,0.7233614239534825,1,0,1,1
1,0.5046813193144684,0.590318847511324,1,0,1,1
0,0.5334816299804352,0.7071625448418268,1,0,1,0
0,0.8027454758994178,0.6303372789673491,1,0,1,0
0,0.7366226976503176,0.6781438531698841,1,0,1,1
0,0.5585066276769286,0.6887828028144563,1,0,1,1
1,0.3441550073724169,0.7312672742618529,1,0,1,1
0,0.6894791426446275,0.6735832821070913,1,0,1,1
0,0.7544061731797895,0.7163455304182007,1,0,1,1
1,0.5108529061799658,0.6772124270923221,1,0,1,1
1,0.3046721837533529,0.6253709657163424,1,0,0,1
1,0.633031641417419,0.4993567902090305,1,0,1,0
0,0.6754132910917112,0.3203149562429762,1,0,1,1
0,0.6817058776720116,0.5681357011291082,1,0,1,1
0,0.6738300778602003,0.4089551795581994,1,0,1,0
0,0.5797274227921155,0.6398793830176729,0,1,1,1
0,0.633031641417419,0.5215117637972254,0,1,1,1
1,0.4365064990977374,0.7263184475157326,1,0,1,1
0,0.7421816117614419,0.7116120273352912,0,1,0,0
1,0.3740208032583212,0.4229523772858591,0,1,1,0
0,0.5108529061799658,0.5513349158460719,1,0,1,1
1,0.4578995512067301,0.7732619782769639,0,1,1,0
0,0.8171723992791566,0.5909427460497856,0,0,1,0
0,0.5814837058057234,0.2929764474531509,1,0,1,1
1,0.6863823354047934,0.6912990913541267,1,0,1,1
1,0.7194907850918436,0.6566505416010959,1,0,1,0
1,0.6512602186973006,0.5176970790923283,1,0,1,1
0,0.5262949398096192,0.5879422176079836,0,1,1,1
0,0.4920600938649263,0.5181767645804235,1,0,1,1
0,0.4048783643353997,0.6650166351720957,1,0,0,0
0,0.7121551551910698,0.6637586382195549,1,0,1,1
0,0.4382813743111921,0.6618574965938974,1,0,1,1
0,0.7544061731797895,0.1313383766423589,1,0,1,0
1,0.375711009574066,0.6642367567971226,1,0,1,1
0,0.3233112448967859,0.6530524018150384,1,0,1,1
1,0.8193176922872417,0.6346222955186676,1,0,1,0
1,0.6986675550534175,0.5404068690230148,1,0,1,1
1,0.7076993447402619,0.5842978997618764,1,0,1,1
1,0.6894791426446275,0.6499144776386604,0,0,1,1
1,0.5460231970049609,0.7525091791099845,1,0,1,1
0,0.8357765157975799,0.4955410149432618,1,0,1,0
0,0.5108529061799658,0.6240995548638338,1,0,1,0
0,0.3606125659189888,0.5755401938275603,0,1,1,1
0,0.7366226976503176,0.5815386202004454,0,1,0,0
0,0.4188542886233217,0.7719557714624641,0,1,1,1
1,0.5108529061799658,0.5199563790777468,0,1,1,0
0,0.4101025731788671,0.6362534711905751,1,0,1,0
0,0.511891801533151,0.1621208027339132,0,1,1,1
0,0.7165702448010511,0.7396355634930551,0,1,1,0
0,0.6894791426446275,0.6738524728557311,1,0,1,0
0,0.3910549766342248,0.5615514918245745,1,0,1,1
0,0.6801388218428291,0.3756577655848026,1,0,1,0
1,0.7267112092725122,0.5717696883974399,1,0,1,0
0,0.4776491548517548,0.7577614588628359,0,1,1,0
1,0.6263042766749393,0.7795481850127746,1,0,1,1
1,0.6075573001388961,0.5699804362313378,0,1,1,1
1,0.4650692149562261,0.6694833718585176,1,0,1,1
0,0.5902333386185574,0.7639681089656193,1,0,1,1
0,0.5867400085415683,0.5880746556211954,1,0,1,1
0,0.2970866116472028,0.7513262350505974,1,0,0,0
0,0.5442347412142162,0.694709211818002,1,0,1,0
0,0.2445163919946749,0.6536021630848255,0,1,0,0
0,0.6161216908872079,0.6441463152662105,0,1,1,1
0,0.5797274227921155,0.2735541611244237,1,0,1,0
0,0.4400578303966329,0.5155611082449432,0,1,1,1
1,0.5567274263630174,0.5066219069000858,1,0,1,1
0,0.4722533429586386,0.5418403653538282,1,0,1,1
1,0.5954562029091491,0.315502072508097,1,0,0,0
0,0.4740512892789932,0.450405808141803,1,0,1,1
0,0.5691487713619409,0.6411029547578498,1,0,1,1
0,0.3425288720742255,0.6734390256831517,0,1,0,0
0,0.7062051096536562,0.6757479668075033,0,1,1,1
1,0.7091891096653581,0.5519569011038675,0,1,1,1
0,0.5656079814115492,0.6210473867690838,0,1,1,0
0,0.7091891096653581,0.2887142871224305,1,0,1,1
1,0.5513812618027899,0.6218961845775556,1,0,1,1
0,0.7490217048463391,0.5740116325839113,1,0,1,1
0,0.5108529061799658,0.5251447743604091,1,0,1,0
0,0.4992720153045617,0.4629714474759764,0,1,1,1
0,0.8214433128935934,0.4822801652466037,0,1,0,0
0,0.7490217048463391,0.7082120328938942,1,0,1,1
1,0.8061492814355136,0.5317763310101923,1,0,1,1
0,0.5744466170995097,0.7933675403096124,0,1,1,1
0,0.7981372313187245,0.6892700994220439,1,0,1,1
0,0.5108529061799658,0.6980981131126076,1,0,1,1
0,0.622922000268356,0.4873377943516144,1,0,1,1
0,0.5954562029091491,0.268469334894472,1,0,1,1
0,0.5691487713619409,0.7854726745521464,1,0,0,1
1,0.5108529061799658,0.7333762866668303,1,0,1,1
0,0.6594055320683344,0.5283827945944101,1,0,1,0
0,0.6178261467332483,0.5865588076292153,1,0,1,1
1,0.7001838506835805,0.6275048789276079,0,1,1,0
0,0.816092360478441,0.650993377688055,1,0,1,1
0,0.8357765157975799,0.5341930643232607,1,0,0,1
0,0.501075160239048,0.4573220592382151,0,1,1,1
0,0.5709165417729987,0.4561283521464237,1,0,1,1
1,0.3539876078507373,0.6636170897493769,0,1,1,0
0,0.3506958432829587,0.6388911423298937,0,1,1,1
0,0.6178261467332483,0.3790745362291408,1,0,1,1
0,0.8004513396487078,0.5074363131774956,1,0,1,1
0,0.7713615919194317,0.5633112935918991,0,1,1,0
0,0.445396241560834,0.7496268332535629,0,1,1,1
0,0.5406544504453575,0.5040910301420598,1,0,1,0
0,0.6940926425266661,0.7208558210935924,1,0,1,1
0,0.7076993447402619,0.4288070038757747,1,0,1,1
0,0.4382813743111921,0.7298899091839921,1,0,1,1
1,0.6479768603302221,0.677642491423043,1,0,1,1
0,0.4812493411434029,0.7580824334213653,1,0,1,1
0,0.2091546988410069,0.6908976156597825,0,1,1,0
0,0.8193176922872417,0.6915556976997224,0,1,1,1
1,0.8572974536119489,0.7175392756334836,1,0,1,1
0,0.4382813743111921,0.6877693885144575,1,0,1,1
0,0.6528965519806539,0.3418359289603536,0,1,1,0
0,0.5108529061799658,0.6951867016740294,1,0,1,0
1,0.5919766183185521,0.6104621237601179,1,0,1,0
0,0.746300213050371,0.5605982893624557,1,0,1,1
0,0.3490552510751822,0.6221481082861645,0,1,1,0
1,0.5797274227921155,0.4561229273450397,1,0,1,0
0,0.6479768603302221,0.6245919178870023,0,1,1,1
1,0.6347055309763198,0.4304735393127989,0,1,1,0
0,0.3123653692278984,0.668931520600932,0,0,1,0
0,0.5531646987710016,0.2458762849378624,1,0,1,0
1,0.5867400085415683,0.6759348058868231,0,0,1,1
0,0.4507472818545589,0.6974894105935326,0,1,1,1
1,0.7001838506835805,0.6794454729620667,1,0,1,1
0,0.6817058776720116,0.4613951182436346,1,0,1,1
0,0.5108529061799658,0.5218828126440612,0,1,1,0
1,0.7623356180684377,0.6750576145125191,1,0,0,1
1,0.4740512892789932,0.6472579586086145,1,0,1,1
0,0.5370699579791587,0.3618896383906754,0,1,1,0
1,0.5108529061799658,0.5509345968074881,1,0,0,1
1,0.5673792367572691,0.5122288897312205,0,0,1,0
0,0.4776491548517548,0.5946377566749581,1,0,1,1
1,0.5478104658520093,0.4845409646298458,1,0,0,1
0,0.5919766183185521,0.6010413670560092,0,1,1,0
0,0.3077366963789207,0.5037302371203811,0,1,1,1
0,0.6785676886853644,0.3262806135658577,1,0,1,0
1,0.5495965024956946,0.7463456769452527,1,0,1,1
0,0.8245949709919925,0.4962079307001587,0,1,1,0
0,0.5779691187553125,0.5774461941760285,0,1,1,0
0,0.3556387169923543,0.6485051262571355,1,0,1,1
1,0.5919766183185521,0.3605827703387404,1,0,1,1
0,0.5028782772082183,0.3265739064366574,0,1,1,0
0,0.6347055309763198,0.5964760140188905,1,0,1,0
0,0.3589512285783967,0.5863890996184072,1,0,1,0
1,0.7267112092725122,0.6543790533602196,0,0,1,0
0,0.3344541255096772,0.7261880230414376,1,0,1,0
1,0.5460231970049609,0.60657595490437,0,1,1,0
1,0.7713615919194317,0.6042774694610055,1,0,1,1
0,0.5602843280409464,0.3940070475417571,1,0,1,1
0,0.4118485559242397,0.4929008632560953,0,1,1,1
0,0.7958031328748403,0.2699320278066237,0,0,1,1
