CODE_GENDER_M,EXT_SOURCE_3,EXT_SOURCE_2,NAME_EDUCATION_TYPE_Secondary_or_secondary_special,NAME_EDUCATION_TYPE_Higher_education,NAME_CONTRACT_TYPE_Cash_loans,NAME_INCOME_TYPE_Working
1,0.158554899794863,0.4096372007612385,1,0,1,1
0,0.0580323087789702,0.7550376711265094,1,0,1,1
0,0.2896112383820055,0.3724168643741293,1,0,1,1
0,0.2940831009471255,0.6393249035080867,1,0,1,1
0,0.0769844691464778,0.1320259805289375,0,1,1,0
0,0.1654074596555436,0.5566731448793364,1,0,1,1
1,0.4561097392782771,0.1683487273817445,1,0,1,1
0,0.3392876999089139,0.5025877020461711,1,0,1,1
0,0.1895952597360396,0.2815339725292465,1,0,1,0
1,0.1929422277169508,0.5679532691145781,1,0,1,1
0,0.190705947811054,0.6182591799872186,1,0,1,1
1,0.5108529061799658,0.0628737930683614,1,0,1,1
0,0.1221797440301585,0.2384365184272632,1,0,1,1
0,0.4614823912998385,0.4088230453452523,1,0,1,1
0,0.2276129150623945,0.1520306207354263,0,0,1,1
0,0.3154721549257734,0.3895934615817642,1,0,1,1
0,0.0485913394924409,0.0010782257586895,1,0,1,1
0,0.2392262794694045,0.2608013234338335,1,0,1,1
1,0.4507472818545589,0.1005444404940798,1,0,0,1
1,0.2353105173615833,0.5659936562921726,1,0,1,1
0,0.3217352821966848,0.2164225302960728,0,0,1,1
0,0.2151824041847538,0.6601768179818946,1,0,1,0
0,0.3392876999089139,0.3746018258056704,1,0,1,0
0,0.5064842396679806,0.3436388699938025,1,0,1,1
0,0.0005272652387098,0.6197650708604997,1,0,1,1
1,0.5531646987710016,0.3542247319929012,1,0,1,1
0,0.3328505641648731,0.402906689384096,1,0,1,1
0,0.1510075350878296,0.5444883214865099,1,0,1,0
1,0.3031463744186309,0.053110593178548,1,0,1,1
0,0.0828147042440649,0.2875660314877312,1,0,1,1
1,0.0005272652387098,0.3983593790565699,1,0,1,0
1,0.0509793333928262,0.4182628426029612,1,0,1,1
0,0.3046721837533529,0.3542247319929012,1,0,1,1
0,0.4083588531230431,0.4454092710302832,1,0,1,0
0,0.3979463219016906,0.3135596302700353,1,0,1,1
0,0.4170996682522097,0.0051725082057645,1,0,1,1
1,0.0705805188315975,0.5060042462595927,0,1,1,1
1,0.4329616670974407,0.0002259184742893,1,0,1,1
1,0.037638447613373,0.5365157532517386,1,0,0,1
0,0.1798217650897043,0.1551261360533309,0,1,1,0
1,0.7309873696832169,0.044281065291468,1,0,1,1
1,0.4258928980051529,0.5472692189673868,1,0,1,0
0,0.1437580534911652,0.1448314879497471,1,0,1,0
1,0.0463097464917085,0.4164070503730191,0,0,1,1
0,0.4471785780453068,0.1434395381438888,1,0,1,1
0,0.1455428133497032,0.6715800045763349,1,0,1,1
0,0.3556387169923543,0.4831538232145194,1,0,1,1
0,0.4258928980051529,0.0294635646754609,1,0,1,0
0,0.2176285202779586,0.2533716311332267,1,0,1,1
0,0.5046813193144684,0.0123226394476303,1,0,1,0
1,0.1510075350878296,0.2858978721410488,1,0,1,1
1,0.2925880073368475,0.2214858312239837,1,0,1,1
0,0.2985949897873972,0.0185360023903129,1,0,1,1
1,0.1393757800997895,0.1198586604196362,1,0,1,1
0,0.133429254467317,0.5751181119914244,1,0,1,1
0,0.5108529061799658,0.2652563401861944,1,0,1,1
0,0.8193176922872417,0.0217299381177786,1,0,1,1
0,0.1146524943029705,0.5279468307034045,1,0,1,1
0,0.058825900475682,0.6914250765068548,0,1,1,1
0,0.1221797440301585,0.4972520627178666,0,1,1,0
1,0.2103502286944494,0.6917375833030349,1,0,1,1
1,0.4101025731788671,0.3187174225199357,1,0,1,1
1,0.5108529061799658,0.2282625306726133,1,0,1,1
0,0.2471909382666521,0.2116952320023058,1,0,1,1
1,0.2458512138252296,0.5220628717894454,1,0,0,1
0,0.2955826421513093,0.0653681079985778,1,0,1,1
0,0.2392262794694045,0.5475130191880396,1,0,1,0
0,0.4776491548517548,0.089265539138842,1,0,1,0
1,0.3328505641648731,0.5654188003060587,1,0,1,1
1,0.053114172843977,0.0432560623201492,0,1,1,1
1,0.4223696523543468,0.4619494649114239,1,0,1,1
0,0.1198779608955348,0.2546271248879734,1,0,1,1
0,0.1446481462546413,0.2520254108928464,0,0,1,1
0,0.4118485559242397,0.4416420777568383,1,0,1,0
0,0.6161216908872079,0.0289544962918782,1,0,1,1
0,0.3062022983135042,0.3153745779727046,1,0,1,1
0,0.1862929496555374,0.3889332214677321,1,0,1,1
0,0.3859146722745145,0.3875568688499024,1,0,1,1
0,0.1061556230153924,0.510108795822787,1,0,1,0
0,0.2079641743053816,0.3229486330908975,1,0,1,1
0,0.221335206354466,0.357924980414445,1,0,1,0
1,0.2896112383820055,0.4802329631939869,1,0,1,1
1,0.3979463219016906,0.2488482177119693,1,0,1,1
0,0.22009464485041,0.1631870354642708,1,0,0,1
0,0.2793353208976285,0.4095367261269786,1,0,1,1
1,0.4436153084085652,0.0825260749682825,1,0,1,1
1,0.22009464485041,0.2946779558779084,1,0,1,1
1,0.4118485559242397,0.2220481640228278,1,0,1,1
1,0.104119916429159,0.0445083528737863,1,0,1,1
1,0.3280631605201915,0.3764684636368798,1,0,1,1
0,0.3774042489507649,0.2597109321154549,1,0,1,1
0,0.1664055461839363,0.1203115435989166,0,1,1,1
0,0.4614823912998385,0.1655900710408265,1,0,1,0
0,0.2837118826350007,0.3629204274925173,1,0,1,1
0,0.1237353221130787,0.1579410870435964,1,0,1,1
1,0.3910549766342248,0.0227774722111504,1,0,0,1
1,0.5108529061799658,0.1168084961882017,1,0,1,1
1,0.2250868621163805,0.2682374870927811,1,0,1,1
0,0.2250868621163805,0.5453613858587566,1,0,1,1
0,0.2353105173615833,0.5205894963427821,1,0,1,1
1,0.2678689358444539,0.6157788091493682,1,0,1,1
0,0.2238313174701554,0.4502867225556708,0,0,0,1
0,0.0580323087789702,0.5616484023461432,1,0,1,1
1,0.2512394458905693,0.48415865687646,1,0,1,0
0,0.5108529061799658,0.2211353618111076,1,0,1,1
1,0.6397075677637197,0.1997737149180457,1,0,1,0
1,0.2151824041847538,0.0986948642246517,1,0,1,0
1,0.2735646775174348,0.3071197169820546,1,0,1,0
1,0.2735646775174348,0.5716572452729403,1,0,1,0
1,0.3108182544189319,0.6445422062532797,1,0,1,0
1,0.4848514754962666,0.1874654696700146,1,0,1,0
1,0.5867400085415683,0.1462400997214515,1,0,1,1
0,0.1351060157401717,0.6255246485782825,1,0,0,1
0,0.2009260877159709,0.1677464488593541,1,0,1,1
1,0.2009260877159709,0.4001846450475213,0,0,1,0
1,0.4294236843421945,0.4014398143257748,0,0,1,1
1,0.5513812618027899,0.1648872736193668,1,0,0,1
1,0.4294236843421945,0.6016599551428159,1,0,1,1
0,0.1674084472266241,0.4490474905798633,1,0,1,1
1,0.6212263380626669,0.2046595098358642,1,0,1,1
1,0.2327247762679433,0.2062229700539898,1,0,1,1
1,0.2314393514998941,0.1751574139525924,1,0,1,1
0,0.2896112383820055,0.3912588497355067,1,0,1,0
1,0.4170996682522097,0.0038007561095146,1,0,1,0
1,0.2512394458905693,0.2652563401861944,1,0,1,1
0,0.3077366963789207,0.1473355840135915,0,1,1,1
1,0.4294236843421945,0.1125899553202256,0,1,1,0
1,0.3360615207658242,0.0461866185240188,1,0,1,0
1,0.2431864804420123,0.0600092295463279,1,0,1,1
0,0.2445163919946749,0.0545506279665052,1,0,1,1
0,0.1604889306273446,0.1610395135877087,1,0,1,1
0,0.0406200395828735,0.6356510079930162,1,0,1,1
0,0.3154721549257734,0.5050148586268567,1,0,1,1
1,0.3031463744186309,0.4359771045631001,1,0,0,1
1,0.1766525794312139,0.0931770637557664,1,0,1,1
1,0.3807996826489149,0.1541912604256258,1,0,1,1
1,0.3910549766342248,0.3897390808972869,0,1,1,1
1,0.0005272652387098,0.5787582353860669,0,0,1,1
1,0.2103502286944494,0.4752461664532627,0,0,1,1
1,0.2067786544915716,0.0004048737783185,1,0,1,0
0,0.3001077565791181,0.0884370310840427,1,0,1,1
0,0.2910973802776635,0.5647631423638397,1,0,1,0
0,0.2250868621163805,0.0937477179003441,1,0,1,0
0,0.2650494299443805,0.4187417914125539,0,1,1,1
0,0.7281412993111438,0.0633275602423509,1,0,1,1
0,0.3910549766342248,0.2563408234786258,1,0,1,1
1,0.0944516919837718,0.5660473721039287,0,1,1,0
1,0.2608559142068693,0.297092535729595,0,1,1,1
1,0.1798217650897043,0.5003244303288173,1,0,1,1
1,0.2636468134452008,0.3195632073111476,1,0,1,1
0,0.2353105173615833,0.447516913026848,1,0,1,1
0,0.470456116119975,0.1604053214783667,1,0,1,0
1,0.1082263226697141,0.5568188498277689,1,0,1,0
0,0.3139166772114369,0.6332216800676163,1,0,1,1
0,0.1963339662134567,0.7066369722829537,1,0,1,1
0,0.2512394458905693,0.5742415423424007,1,0,1,0
1,0.2392262794694045,0.5546916799644215,1,0,1,1
0,0.5316861425197883,0.0903217952896917,1,0,1,1
1,0.3996756156233169,0.6422543548098966,1,0,1,1
0,0.2525986978339766,0.258644469358474,1,0,1,1
0,0.2881295999178507,0.3933650203992849,1,0,1,0
0,0.5406544504453575,0.167752554708492,0,0,1,1
1,0.6092756673894402,0.0307559026772479,1,0,1,1
0,0.100151820337239,0.0131752776075163,1,0,1,1
1,0.5352762504724826,0.1977538443334652,1,0,1,0
0,0.2896112383820055,0.4837490620125686,1,0,1,0
0,0.3233112448967859,0.4893211936922789,1,0,1,1
0,0.0988592803548219,0.5958811127723175,1,0,0,1
1,0.3154721549257734,0.2857148631229671,1,0,1,0
0,0.0542129844258891,0.7657300833732222,0,1,1,1
0,0.7047064232963289,0.0593758898408294,1,0,1,0
0,0.178760465484575,0.1767331680236844,1,0,1,0
1,0.5108529061799658,0.3059668923508626,1,0,1,1
0,0.2127563054543414,0.2815959016475598,1,0,1,0
0,0.3001077565791181,0.122424206147944,1,0,1,1
0,0.3706496323299817,0.0014195693750413,1,0,1,1
0,0.5673792367572691,0.1726255241542653,1,0,1,1
0,0.0322941806027776,0.5942634577099091,1,0,1,0
0,0.2103502286944494,0.3064732794008558,1,0,1,1
1,0.4525335592581747,0.2963259233218004,1,0,1,1
0,0.1745642655572634,0.178666337067834,1,0,1,1
0,0.237916079507114,0.0606800419747375,0,1,1,1
1,0.0005272652387098,0.7621890708270052,1,0,1,1
0,0.324891229465852,0.1093008332520557,1,0,1,0
1,0.4848514754962666,0.3255935911436458,1,0,1,1
0,0.5108529061799658,0.2724994577862616,1,0,1,1
0,0.4170996682522097,0.2800192996746451,1,0,1,1
1,0.3572932680336494,0.2660284589373705,1,0,1,1
0,0.4083588531230431,0.162144567666238,1,0,1,1
0,0.4974688893052743,0.0238299765344548,1,0,1,1
1,0.5656079814115492,0.3442507292017128,1,0,1,1
1,0.2392262794694045,0.3501984187646556,0,1,1,0
1,0.3108182544189319,0.2622795243729244,1,0,1,1
0,0.1268975261602733,0.5469224418350841,0,1,1,1
1,0.1745642655572634,0.3234700263958952,1,0,1,0
0,0.1862929496555374,0.0350059141535004,1,0,0,1
0,0.3077366963789207,0.0113713518560612,1,0,1,0
0,0.5832379256761245,0.0676335814192971,1,0,1,1
0,0.4206109640437848,0.5457625768960938,0,0,1,1
0,0.1168672659157136,0.6630457167395012,1,0,1,0
0,0.2622489709189549,0.3104334596933041,1,0,1,1
0,0.0920128093981064,0.0593355993219677,1,0,1,1
0,0.2735646775174348,0.2855631528714704,1,0,1,1
0,0.1841161559307151,0.5726154506158879,1,0,1,1
0,0.2778856891082046,0.2800237083861481,1,0,1,1
1,0.2263473957097693,0.5070591766597029,1,0,1,1
1,0.0381644525564313,0.0700571226962433,1,0,1,1
0,0.3185955240537633,0.368296614556568,1,0,1,0
1,0.2176285202779586,0.4111611040975698,0,1,1,1
0,0.0348677563741652,0.7028877777011278,0,1,1,1
0,0.1714683668967994,0.5378151215449091,1,0,1,1
0,0.190705947811054,0.3835937494975944,1,0,0,0
0,0.1986200451074864,0.6191877395774489,1,0,1,1
0,0.1455428133497032,0.5969338422057835,0,0,1,0
1,0.0005272652387098,0.7011540739871743,0,1,1,0
1,0.1745642655572634,0.5114530260872988,1,0,1,1
1,0.3296550543128238,0.0898163978201382,1,0,1,1
0,0.2940831009471255,0.4033960353548913,1,0,1,1
1,0.501075160239048,0.5336869857306185,1,0,1,1
0,0.1940678276718812,0.2455317972364084,1,0,1,1
0,0.4686596550493113,0.4478521498672831,1,0,1,1
1,0.4632753280912678,0.0264477126185016,1,0,1,1
1,0.0263596859353955,0.4703787019054956,1,0,1,1
0,0.5797274227921155,0.1030698507854937,1,0,1,0
1,0.5298898341969072,0.2318881971357951,1,0,1,1
0,0.5028782772082183,0.0540878276484799,1,0,1,1
0,0.0580323087789702,0.0627270694112239,1,0,1,0
0,0.1309471529360181,0.169903599248127,0,1,1,0
1,0.2020866016820394,0.1752680193659739,1,0,1,0
0,0.3344541255096772,0.063759572881233,1,0,1,0
0,0.3046721837533529,0.4400842474273349,1,0,1,1
1,0.1034490521267516,0.0225425928281297,1,0,1,1
0,0.0839170036575357,0.5945745025901878,0,1,1,0
1,0.4276573700350293,0.5948591212186094,1,0,1,1
1,0.6363761710860439,0.1346565632110531,0,1,1,1
1,0.3154721549257734,0.5437560378134573,1,0,1,1
1,0.5797274227921155,0.1618388088805761,0,1,1,1
0,0.1261005588362325,0.6832341831245897,1,0,1,0
0,0.1735274304649146,0.3540346714232356,1,0,1,1
0,0.0861616623809292,0.5442442481442854,1,0,1,1
1,0.4365064990977374,0.3683424040108437,1,0,1,1
1,0.2793353208976285,0.6807728214037488,1,0,1,1
1,0.1595195404777181,0.6271623523065564,1,0,1,1
1,0.5108529061799658,0.095286062657078,1,0,1,1
0,0.1419915427739129,0.1735739251618644,1,0,1,1
0,0.2366108235287817,0.5762718970550027,1,0,1,1
1,0.2276129150623945,0.691247755908901,1,0,1,1
0,0.4902575124990026,0.1591459264914818,1,0,1,1
1,0.133429254467317,0.2645920177361716,1,0,1,1
0,0.4650692149562261,0.2240072497675371,1,0,1,1
1,0.2498850627504553,0.5068897358727903,1,0,1,1
0,0.2807895743848605,0.4999362807875226,1,0,1,1
0,0.4276573700350293,0.2611176264381021,1,0,1,1
0,0.3723336657058204,0.1154996870340357,1,0,1,1
1,0.470456116119975,0.4642330455043243,1,0,1,1
1,0.3344541255096772,0.2924874814907581,1,0,1,1
0,0.3031463744186309,0.5518865978387901,1,0,1,0
0,0.6801388218428291,0.1295105775053808,1,0,1,0
1,0.5108529061799658,0.0812192982819357,1,0,1,0
1,0.5495965024956946,0.2668747364190363,1,0,1,1
0,0.080116380463876,0.2986200289723507,0,1,1,1
0,0.3108182544189319,0.0436030902780195,1,0,1,1
1,0.2115507642052577,0.0197129345831161,1,0,1,1
0,0.1634256947313434,0.3718956963094778,1,0,1,1
1,0.6212263380626669,0.08094557419524,1,0,1,1
0,0.3893387918468769,0.2524997626002994,1,0,1,0
1,0.3233112448967859,0.5399451831552023,1,0,1,1
0,0.3123653692278984,0.1992010138926606,0,1,1,1
1,0.1034490521267516,0.1600551729405259,1,0,1,1
1,0.0417593600683045,0.3727747004761341,1,0,1,1
0,0.2881295999178507,0.0022042692265471,1,0,1,1
0,0.3046721837533529,0.2776667317418485,1,0,1,1
1,0.3108182544189319,0.2979837877933697,1,0,1,1
0,0.1963339662134567,0.3399884749505976,1,0,1,0
0,0.1884895337951677,0.2653884798459746,1,0,1,0
0,0.6075573001388961,0.1968257367714784,1,0,1,1
0,0.2866524828090694,0.3533198570551501,1,0,1,1
1,0.0612681138492898,0.5744126171505184,0,1,1,0
1,0.501075160239048,0.3972069279662751,1,0,1,1
0,0.1895952597360396,0.5523137932789257,0,1,1,1
0,0.6363761710860439,0.1046676391357112,1,0,1,1
0,0.056860739515615,0.2500724008741392,1,0,0,1
1,0.0608545969659239,0.5296468426983257,1,0,1,0
1,0.1575949986663102,0.5286225563236088,1,0,1,1
0,0.1766525794312139,0.6812098728928918,1,0,1,0
0,0.1634256947313434,0.6326221771658674,1,0,1,1
1,0.2970866116472028,0.0274196058722022,0,1,1,1
0,0.1963339662134567,0.5406186782015922,0,1,1,0
1,0.3233112448967859,0.4128722325033985,1,0,1,0
0,0.4014074137749511,0.4224987903821937,1,0,1,1
1,0.2353105173615833,0.0925617617854556,1,0,1,1
0,0.1124743496556148,0.6637391160398994,0,0,1,1
0,0.047600735169013,0.3233264798307386,1,0,1,1
0,0.2498850627504553,0.5889113681360177,1,0,1,1
0,0.2366108235287817,0.3879358369960098,1,0,1,1
0,0.2970866116472028,0.4107429179712808,1,0,1,1
1,0.0806495443214359,0.1313832903156533,1,0,1,0
0,0.1198779608955348,0.3960556161396364,1,0,1,1
0,0.178760465484575,0.142771834737206,1,0,1,1
1,0.6769925032909132,0.2287366933593573,1,0,1,1
0,0.2735646775174348,0.3971964563460953,1,0,1,1
0,0.2238313174701554,0.3516977206053576,1,0,1,1
1,0.4543210601605785,0.0523905289498065,1,0,1,1
0,0.5108529061799658,0.1248694954052735,1,0,1,1
1,0.4668640059537032,0.350168562296654,1,0,1,0
1,0.3589512285783967,0.3620209430558285,0,1,1,1
0,0.2431864804420123,0.5950962547142861,1,0,1,0
0,0.2622489709189549,0.1210797152013131,1,0,1,1
1,0.3490552510751822,0.4321309191183017,1,0,1,1
0,0.1229554179088549,0.6632069215702424,1,0,1,0
1,0.0005272652387098,0.6091040529833032,1,0,1,1
0,0.6075573001388961,0.0406832517081603,1,0,1,1
1,0.1351060157401717,0.4247680169795313,1,0,1,1
1,0.2778856891082046,0.2563116442149164,1,0,1,0
0,0.1566398270314114,0.5639997142924023,1,0,1,0
0,0.7530673920730478,0.054257014888115,1,0,1,0
0,0.1285043773724039,0.6694785330828387,1,0,1,1
1,0.5549467685334323,0.2415796093233565,1,0,1,0
0,0.5849900404894085,0.0164619434387691,1,0,1,1
0,0.1997705696341145,0.1596968396749882,1,0,0,1
1,0.3201633668633456,0.306840586048305,1,0,1,0
0,0.1963339662134567,0.3918996600554439,0,0,1,1
1,0.1684161714286957,0.4013452375092943,1,0,0,1
1,0.4848514754962666,0.3655586879753949,1,0,1,1
0,0.1940678276718812,0.1328677284314427,1,0,1,1
1,0.1766525794312139,0.3810478727635754,1,0,0,0
1,0.2594676548211199,0.4252062124984666,1,0,1,1
1,0.2301588968634147,0.0013725644168555,1,0,1,0
1,0.2608559142068693,0.0081109230804281,1,0,1,1
0,0.3996756156233169,0.4083633210765421,1,0,1,1
1,0.4830501881366946,0.141269024477236,1,0,1,1
1,0.6092756673894402,0.0367955735082495,1,0,1,1
0,0.363945238612397,0.0217680889813521,1,0,1,1
0,0.2392262794694045,0.02448305601612,1,0,1,1
1,0.5567274263630174,0.3312219625026864,1,0,1,0
0,0.1974745115685422,0.5340896776093778,1,0,1,1
0,0.5406544504453575,0.1385743139680205,1,0,1,1
0,0.3154721549257734,0.5358903563561221,1,0,1,0
0,0.2636468134452008,0.3342418009572835,1,0,1,0
0,0.4866531565147181,0.1704749244258174,1,0,1,0
1,0.5744466170995097,0.2382102557692481,1,0,1,1
1,0.3312508645909018,0.2169087237677152,1,0,1,1
0,0.1146524943029705,0.6419578622146448,1,0,1,1
0,0.110332428166289,0.4588040213853685,0,1,1,1
1,0.2276129150623945,0.370384976500797,1,0,1,1
1,0.4578995512067301,0.3404302443632832,1,0,1,1
1,0.3825018041447388,0.6236172007527413,1,0,1,1
1,0.3016248916841194,0.0011139690876394,1,0,1,0
0,0.1745642655572634,0.0034647613402795,1,0,1,1
0,0.2044226253763287,0.5616214832282755,1,0,1,1
0,0.4101025731788671,0.4044911812716663,0,0,1,1
0,0.4974688893052743,0.1116668944952357,0,0,1,0
1,0.3233112448967859,0.6400204637474272,1,0,1,1
1,0.2940831009471255,0.5487858251195121,1,0,0,1
1,0.2910973802776635,0.2311800695733194,1,0,1,1
0,0.0513294138546325,0.4756770109688723,1,0,1,1
0,0.2837118826350007,0.2848365081770392,1,0,1,1
0,0.1411151004466126,0.193296201099957,1,0,1,1
0,0.2103502286944494,0.0295474723348705,1,0,1,0
1,0.1473459180275725,0.6124830398451773,0,1,1,0
0,0.5108529061799658,0.3001795840421564,1,0,1,1
0,0.1402431837080297,0.0378897492518863,1,0,1,0
0,0.1027820144199289,0.2046808675058982,1,0,1,1
0,0.3962195720630885,0.0400294727248092,0,1,1,0
1,0.4418358231994413,0.6103269134530295,1,0,1,1
1,0.6178261467332483,0.1730037658284213,0,0,1,1
0,0.1895952597360396,0.4370582366965489,1,0,1,1
1,0.1556893746835917,0.47463541221384,1,0,1,1
0,0.221335206354466,0.4879715675540208,1,0,1,1
1,0.5108529061799658,0.2235818033692649,0,1,1,1
1,0.3774042489507649,0.5777876441984433,1,0,1,1
1,0.6161216908872079,0.0032341739739934,0,1,0,1
0,0.5082869913916046,0.2223013573692469,1,0,1,1
1,0.4489622731076524,0.2994955593936695,1,0,1,1
0,0.104119916429159,0.6463687496015791,0,1,1,1
1,0.5971924268337128,0.019923628028515,0,1,1,1
1,0.2910973802776635,0.590403461011275,1,0,1,1
1,0.2512394458905693,0.3632693626338651,1,0,1,1
0,0.2405414172860865,0.5243049313191899,1,0,1,0
1,0.5954562029091491,0.0500726843767568,0,0,1,1
1,0.3280631605201915,0.0269259584863457,0,0,1,1
1,0.3706496323299817,0.3295770826499743,1,0,1,1
1,0.2608559142068693,0.1680733610395089,1,0,1,1
1,0.4650692149562261,0.1144228323254626,1,0,1,1
0,0.4206109640437848,0.0947501538957882,1,0,1,1
1,0.5108529061799658,0.0632731029068968,0,1,1,1
0,0.3706496323299817,0.2073348608186754,1,0,1,1
1,0.2940831009471255,0.6547053986297637,1,0,1,1
0,0.0005272652387098,0.6386237114731407,0,1,1,1
1,0.3962195720630885,0.482176425454474,1,0,1,1
0,0.2636468134452008,0.0673926633839175,1,0,0,1
0,0.3825018041447388,0.2855720756651986,1,0,1,1
1,0.2431864804420123,0.3658072346409718,1,0,1,1
0,0.4311917977993083,0.0846618332683101,1,0,1,1
0,0.2764406945454034,0.1293011714006533,1,0,1,1
0,0.2405414172860865,0.4604170931271168,1,0,1,0
1,0.4206109640437848,0.2319427311585574,1,0,1,1
1,0.237916079507114,0.1045140441087928,1,0,1,1
1,0.4525335592581747,0.4480306017295744,1,0,1,0
1,0.0790596959945767,0.6517928540505806,0,1,1,1
0,0.0938365970374978,0.58597535045225,0,1,1,1
1,0.3425288720742255,0.4623245175718364,1,0,1,1
0,0.178760465484575,0.5777129583472573,1,0,0,1
1,0.25533177083329,0.0062621376606312,1,0,1,0
1,0.326475210066026,0.0228808903534518,1,0,1,1
1,0.3893387918468769,0.4257835273264546,1,0,1,0
0,0.4365064990977374,0.1159024126893048,1,0,0,1
0,0.5620604831738043,0.3092036814482325,1,0,1,1
0,0.3807996826489149,0.5269603060885538,1,0,1,1
0,0.5108529061799658,0.1698542589574682,1,0,1,0
1,0.1974745115685422,0.4119819683819572,1,0,1,1
1,0.0749592808990468,0.7022160278546316,1,0,0,1
0,0.3606125659189888,0.5495708562038348,1,0,1,1
1,0.2851799046358216,0.2121736811977185,1,0,1,0
0,0.1446481462546413,0.443622013418164,1,0,1,0
1,0.3962195720630885,0.2662719088168552,1,0,1,1
1,0.2250868621163805,0.2672171519472187,1,0,1,1
1,0.3233112448967859,0.298496381517482,1,0,1,1
1,0.2580842039460289,0.6980105396737153,1,0,1,1
0,0.2985949897873972,0.3159981485467095,1,0,1,1
0,0.1168672659157136,0.458836600264999,0,1,0,1
1,0.2650494299443805,0.3530650816881025,1,0,1,1
1,0.5814837058057234,0.1218357335758746,1,0,1,1
0,0.3409064264152384,0.1111862375550899,1,0,0,1
1,0.0608545969659239,0.1301207257296233,1,0,1,1
0,0.3108182544189319,0.3588049187967844,1,0,1,0
1,0.1745642655572634,0.5332570364982161,1,0,1,1
1,0.5108529061799658,0.3520218755972392,1,0,1,1
0,0.5108529061799658,0.1615572109519757,1,0,1,1
0,0.5108529061799658,0.1593215822480029,1,0,1,0
0,0.4048783643353997,0.5476213675310687,1,0,1,1
0,0.5100895276257282,0.2631435910213423,1,0,1,1
1,0.3031463744186309,0.510239946987854,0,1,1,0
0,0.2079641743053816,0.216552352050656,0,1,1,0
1,0.3706496323299817,0.2134411684640002,1,0,1,0
0,0.4525335592581747,0.4297874410558413,1,0,1,1
1,0.0463097464917085,0.0563242085397509,1,0,1,1
1,0.2764406945454034,0.4579082411585895,1,0,1,1
1,0.2079641743053816,0.3779068418076094,1,0,1,0
0,0.1276987943727713,0.267165771827354,1,0,1,1
0,0.0908147089893367,0.0049024035179441,1,0,1,1
0,0.2851799046358216,0.3131502858859028,1,0,0,1
1,0.4740512892789932,0.2623006806033422,1,0,1,1
0,0.2301588968634147,0.0558161262575728,1,0,1,1
0,0.2940831009471255,0.0309993269614911,0,1,1,0
0,0.5108529061799658,0.1675694564163636,1,0,1,0
1,0.4543210601605785,0.6152043599125518,1,0,1,1
0,0.2881295999178507,0.6453534146017202,1,0,1,1
0,0.2405414172860865,0.3095727997639682,1,0,1,1
1,0.3672910183026313,0.1715537677279365,1,0,1,1
1,0.3409064264152384,0.534769799203404,1,0,1,1
0,0.4170996682522097,0.1603199340988772,1,0,1,1
1,0.25533177083329,0.4181457896281314,1,0,1,0
1,0.3328505641648731,0.5873487392389087,1,0,1,1
1,0.1510075350878296,0.0762389701985129,1,0,1,1
0,0.1054731864873376,0.5634888005042152,1,0,1,0
1,0.1068419476808217,0.6322307547119536,0,0,1,1
1,0.2692857999073816,0.5523948976343821,1,0,1,1
1,0.6594055320683344,0.1610661052942263,1,0,1,1
0,0.2750003523983893,0.1159517183047127,0,1,1,1
0,0.2925880073368475,0.2663445441482756,1,0,1,1
1,0.2837118826350007,0.1707007858577975,1,0,1,1
1,0.0453634379426281,0.506064373352172,1,0,1,0
1,0.3077366963789207,0.4049179144477382,1,0,1,1
1,0.2793353208976285,0.4351921854358538,1,0,1,1
1,0.4418358231994413,0.4492963690137412,1,0,1,1
0,0.1268975261602733,0.6203163121897943,1,0,0,1
0,0.6075573001388961,0.1631870354642708,1,0,1,0
1,0.080116380463876,8.61043590263347e-05,1,0,1,1
0,0.1139223962922108,0.2631435910213423,1,0,1,1
1,0.3506958432829587,0.589943310650522,1,0,1,1
0,0.2539628093363117,0.6358839434613006,1,0,1,1
1,0.1183643263674006,0.4821436658389036,1,0,1,1
0,0.2238313174701554,0.4061884252191917,1,0,1,0
1,0.4436153084085652,0.4256071040286353,0,0,1,0
1,0.2881295999178507,0.2137460380381228,1,0,1,0
1,0.164414178829907,0.4414695272958472,1,0,1,1
1,0.3280631605201915,0.2429444538847121,1,0,1,1
0,0.0795864361598616,0.3655434731574561,1,0,1,1
0,0.4329616670974407,0.0419494828545317,1,0,0,1
0,0.110332428166289,0.2085522180612119,0,1,0,0
1,0.2079641743053816,0.4754970335031461,0,1,0,1
0,0.1819591097862785,0.6156546312107966,1,0,1,0
0,0.1654074596555436,0.0833677463523575,1,0,1,1
1,0.2512394458905693,0.0329340846913235,0,1,1,1
1,0.1473459180275725,0.5468574160420228,1,0,1,0
1,0.5108529061799658,0.3235753150113915,0,1,1,1
1,0.0720131886405828,0.3620259936468136,1,0,1,1
1,0.6246146584503397,0.0492255942668831,0,1,1,1
0,0.045052114710666,0.5519514932340964,0,0,1,0
0,0.2471909382666521,0.3610265722274719,0,1,1,1
1,0.5406544504453575,0.0939913796179474,1,0,0,0
1,0.5108529061799658,0.3488361733767661,1,0,0,1
0,0.2622489709189549,0.3102602865378536,1,0,1,1
1,0.087880699180133,0.4515103252023922,1,0,1,1
0,0.0429292065579847,0.6494167710874135,1,0,1,1
0,0.6722428897082422,0.0012987856613678,1,0,1,0
1,0.6738300778602003,0.2575432276896604,1,0,1,1
